"run 1, alpha = .06",BRAF,NRAS,TP53,CDKN2A,C15orf23,STK19,OXA1L,ANKRD20A4,RPS27,PTEN,RAC1,TMEM216,ACSM2B,BAGE,LUZP2,SLC38A4,IDH1,PRB2,LCE1B,MRPS31,NOTCH2NL,C8A,HIST1H2AA,NRK,GRXCR1,RUNX1T1,TAF1A,RQCD1,PRB1,NAP1L2,MUM1L1,USP17L2,PRIM2,CDH9,PPP6C,VEGFC,RBM11,FUT9,HBD,NMS,TRAT1,TRIM58,MPP7,CTAGE6P,OR8D4,EMG1,ZNF99,SERPINB3,SPOCK3,HHLA2,CDK4,KLHL4,FRG2B,ELF5,ZNF98,GML,PDE1A,AREG,DDX3X,DMC1,PRB4,DEFB119,OR51S1,SNAP91,AGXT2,RERG,SPAG16,SPRR2G,STARD6,TMCO5A,CRB1,PARM1,DEFB118,LIN7A,ZMAT4,DEFB114,GRXCR2,VSNL1,UGT2A1,PSG4,ACD,POTEG,GK2,ZNF679,FABP2,MKX,TBC1D3B,DACH1,POTEM,HBG1,DEFB112,C3orf71,GNAI2,NDUFB9,HNF4G,MEOX2,EIF3D,PRSS48,TFEC,WDR12,TPTE2,FOLH1B,CLEC4E,UNC119B,KIAA1257,METTL7B,ARL16,HLA-DRA,NR1H4,TTN,OPN5,FAM19A1,RPAP1,CXCR2,CCK,CLEC14A,CERKL,SPANXN5,DPPA2,OR4N2,DAAM2,GZMA,SLC10A2,C4orf22,CSN3,MAP2K1,CLVS2,OR4N4,ABRA,MS4A2,CCDC28A,HSD11B1,OR52J3,LACRT,SSBP2,NMNAT3,PRR23B,ELMOD1,CYLC2,C1QTNF9,CADM2,TNP1,DCDC1,ACTC1,WDR65,ADAMTS2,SOX7,RBM46,PCDHB8,MNDA,MC2R,FGF16,CLCC1,C9,RAPGEF5,TCEB3C,CCDC54,QSOX2,SCGB1C1,TSPAN12,ELOVL4,CTNNB1,DSC3,PHGDH,IL5RA,RPGRIP1,GABRG1,SIGLEC14,KRT26,DEFB116,CPXCR1,XIRP2,THEMIS,LONRF2,PDHA2,DEFB110,UGT1A1,DGAT2L6,MYL2,RBM22,C2orf65,HRNR,ARID2,CCR2,DEFA4,AKAP11,GPR141,LRRC3B,ZNF454,SGCG,N4BP2,SDPR,NBPF7,NCR2,GPR20,CER1,APCS,EDN1,OR4M2,MYCL1,OR10G7,EIF1AX,SPINK13,TNFSF18,ZFX,C17orf67,GLRB,ACBD7,LRRC37A3,RGS18,DLGAP4,TACR3,GPR98,MUCL1,DYNLRB2,CDC20B,COPG2,COX7B2,FASLG,CCDC102B,SULT1E1,SPRR2D,MRPL54,SIRPB1,PRDM13,LIPE,TAS2R9,IGLL5,DSPP,SPRY3,PROS1,CNTN5,ZFP106,CLDN4,GCN1L1,LOC728819,RC3H2,TRHDE,UBE2J2,SLC14A1,ATF5,MUC7,PDCL2,APOB,ACMSD,FAM58A,ZNF711,RSPH6A,KEL,PDGFC,PRRG3,C16orf78,CD2,LRCH2,KRTAP17-1,SNCAIP,SETD1A,PENK,PHC2,CT62,WNT5A,KRTAP4-8,TREML4,DEFB121,IFT52,TAF7L,CPA3,C12orf43,SULT1B1,CRH,TLL1,KIAA1644,SIGLEC7,VPREB1,OR4F6,GPR65,C1orf51,CEACAM6,FAM65C,GRIN3A,DYDC1,KLHDC8A,COL5A2,CD86,NEU4,MAN1A1,GNG2,HS3ST4,MYH8,TAAR6,MCAM,KIR3DL2,ANXA10,CYP21A2,MT4,LECT2,SULT1C3,TANC2,FAM131B,FBXL6,C12orf76,UGT2B7,CLEC17A,PRKAA2,ZNF320,MYPOP,SLC30A10,NEUROD1,KRT78,CRHBP,CCNE1,DUSP22,CD300E,PRB3,COL4A4,OR5J2,CD96,KDM4B,ZNF716,GLIPR1L2,NKAIN3,PTPN22,DEFB115,ATP5F1,TRIM61,GPC5,HORMAD2,C19orf18,KRT77,TULP2,PEX5L,TMEM178,RNF217,C12orf59,REG3A,C12orf54,LOC649330,SPDYE4,LILRB4,TMPRSS11B,C12orf77,PCDP1,REG1B,FER1L6,HGF,CELSR2,EPPK1,STXBP5L,CCDC92,REG4,OR5H2,CABP5,C7orf34,ROPN1L,DSG3,TENC1,NECAB1,GAGE10,RGPD3,RBMS1,KHDC1,NOP10,FHL1,CRCT1,GAS2,GALNTL5,MOG,FAM155A,OR5H14,DMBX1,FAM53C,RP1,FRG1,RALGPS2,SELP,LIPH,STARD4,ALDH1A1,VPS13C,ATG2B,DHRS9,KCNJ9,AVPR1A,TMEM14B,LANCL1,HOXB6,GCG,C11orf24,FGF12,TNFRSF8,ADH1A,IGHMBP2,CLEC2B,OR10AG1,C18orf26,HTN1,CLCN3,MAP3K11,SERPINA10
DEFB118,0.581690805,0.510040056,0.502607185,0.507194693,0.500585155,0.505665629,0.506785303,0.496987737,0.501398782,0.508194246,0.499565511,0.506414927,0.494979856,0.516342545,0.501097888,0.496968846,0.506432728,0.50527856,0.501655992,0.49761174,0.50276684,0.493414184,0.500371797,0.49244885,0.495057109,0.499298606,0.505483932,0.499163564,0.514389036,0.495326834,0.503756766,0.499197504,0.505901273,0.503563319,0.501471815,0.499690492,0.498594732,0.497585605,0.503282924,0.499997873,0.503316432,0.498980579,0.496471528,0.495806692,0.500095067,0.50344176,0.509159984,0.503840123,0.498746792,0.501650748,0.498712262,0.498499333,0.49801654,0.499416265,0.501065787,0.499614727,0.498975462,0.497020843,0.499451112,0.495743094,0.498315352,0.500310037,0.498780599,0.497976115,0.496716733,0.500161341,0.497289474,0.500272267,0.499274205,0.495860999,0.497701963,0.500195179,0.500153927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIN7A,0.575934205,0.503750324,0.496839956,0.501133037,0.494517771,0.499687049,0.500779978,0.491133013,0.495360641,0.502197713,0.493569347,0.500344176,0.48929587,0.510339214,0.495062166,0.49113315,0.500450223,0.497064079,0.495691995,0.491715401,0.496860597,0.48777815,0.494326046,0.486744505,0.48931183,0.493629971,0.499545658,0.493189815,0.508279435,0.489584705,0.497786145,0.493213663,0.49991567,0.49721899,0.495428592,0.493674373,0.49264967,0.49167038,0.497253481,0.493964284,0.497275322,0.493011112,0.490571122,0.490019661,0.494067124,0.497404872,0.503377916,0.497832155,0.492764775,0.496082889,0.492891063,0.492570301,0.492112135,0.493421864,0.495273916,0.493603848,0.493195501,0.491164889,0.493582772,0.489958557,0.492424764,0.494269795,0.492834639,0.492105666,0.490895335,0.494254628,0.491459348,0.494226549,0.493283571,0.490060703,0.492224242,0.494177484,0.494288913,0.493502814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMAT4,0.581359514,0.51161351,0.50244495,0.506941482,0.500376147,0.505454993,0.506568147,0.496808343,0.501195595,0.507991146,0.499370335,0.506162512,0.494819795,0.516101405,0.500491257,0.496797966,0.506220959,0.504982304,0.501456518,0.49742712,0.502560923,0.492928532,0.500172072,0.492056303,0.49488463,0.499134068,0.50527928,0.498971493,0.514087292,0.494799768,0.502004121,0.499006422,0.505685285,0.503020994,0.501280985,0.499468565,0.498587905,0.497309494,0.503039636,0.49983117,0.503118842,0.498789862,0.496202499,0.495634481,0.499898421,0.503234666,0.508946866,0.503631598,0.498559793,0.501478698,0.500821817,0.49833096,0.497840435,0.499246019,0.500892411,0.499419585,0.498792246,0.496405192,0.497721958,0.495593739,0.498129392,0.500109796,0.49860758,0.497793835,0.496536979,0.500101115,0.497109532,0.500107222,0.499080856,0.495674581,0.4975184,0.499998365,0.500136269,0.494119067,0.499934676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFB114,0.581815186,0.509584944,0.502821579,0.507162551,0.500575607,0.505667269,0.506788268,0.496986352,0.501401516,0.508196409,0.499566635,0.506381768,0.494977981,0.516347456,0.501099011,0.496958002,0.506434308,0.50519328,0.50165809,0.497611665,0.50276133,0.493411677,0.500373952,0.492184628,0.495056657,0.499298537,0.505484588,0.499164273,0.514310841,0.49532614,0.503757557,0.499197653,0.505897159,0.503218962,0.501460901,0.499662795,0.499103908,0.497491127,0.503248269,0.499999717,0.50331859,0.498980885,0.496377756,0.495804262,0.500095986,0.503443591,0.509155742,0.503841652,0.498746035,0.50165137,0.49883339,0.498498575,0.498016846,0.499417276,0.501065515,0.499616047,0.498974508,0.497021337,0.499450255,0.495742182,0.498314926,0.50031212,0.49877468,0.497974845,0.496716248,0.500302289,0.497288906,0.500274992,0.499275293,0.495849614,0.497688762,0.500196246,0.500338033,0.494288804,0.500406938,0.500152729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRXCR2,0.581260518,0.50913402,0.50216924,0.508145235,0.500514222,0.505202533,0.506317465,0.496553488,0.500934092,0.508479743,0.499107984,0.505906906,0.494559794,0.515859537,0.50063647,0.496871988,0.505970756,0.504731731,0.501196587,0.497168206,0.502306649,0.493000353,0.49990714,0.491806688,0.494628077,0.49884884,0.505032015,0.498709485,0.513830477,0.494898945,0.503328001,0.498746669,0.505464893,0.50279921,0.501042784,0.499207727,0.498144493,0.497051756,0.502782521,0.499535412,0.502847451,0.498529265,0.495956712,0.495086578,0.499635583,0.502975705,0.508712012,0.503373676,0.496489125,0.501206361,0.49838307,0.498085265,0.49757011,0.498959755,0.500632552,0.49915555,0.49853999,0.496578216,0.498694794,0.495311258,0.497870267,0.499843962,0.498323579,0.497540928,0.496280428,0.499837667,0.495262413,0.499806523,0.498817714,0.495416202,0.497277408,0.499736263,0.499884415,0.493862534,0.499676246,0.499872052,0.499639517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSNL1,0.581026927,0.508880418,0.501931227,0.506455246,0.499841765,0.504965727,0.506083803,0.496293446,0.500684193,0.507496219,0.498856107,0.505672741,0.494303618,0.515652438,0.500385488,0.496267006,0.505718272,0.504491135,0.500952478,0.496912772,0.502066197,0.492741769,0.499656042,0.491537972,0.494372526,0.49857701,0.504797436,0.498455846,0.513613413,0.494643072,0.503056353,0.498474417,0.505197524,0.502528627,0.500746619,0.49895392,0.497890454,0.496799262,0.499162449,0.499283588,0.502604277,0.498273707,0.495692818,0.495119907,0.499382299,0.502732174,0.508486607,0.50312986,0.498029413,0.500964605,0.498129595,0.497797509,0.497316342,0.498706586,0.500391551,0.498903098,0.498290982,0.49632433,0.498755916,0.495055092,0.497617241,0.499593317,0.498069848,0.497268966,0.49602423,0.499585626,0.49658398,0.499555936,0.498564656,0.495161246,0.497008015,0.499483681,0.499620233,0.493587233,0.499424611,0.499621716,0.499160704,0.499365656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGT2A1,0.580808803,0.507761675,0.500465008,0.505246129,0.498824855,0.503713208,0.504881846,0.495216625,0.499526514,0.506287367,0.497773986,0.504469171,0.493290077,0.514378943,0.49923125,0.495206773,0.5045643,0.503311988,0.499804047,0.495850181,0.500928046,0.488631098,0.498500508,0.490607248,0.493388823,0.497470643,0.50319354,0.497329869,0.51245502,0.493631602,0.501914827,0.496783418,0.50396183,0.501394859,0.499629499,0.497417038,0.496773344,0.495715442,0.50137482,0.498187114,0.501422768,0.497151596,0.494712281,0.494024785,0.498172597,0.501485553,0.507385724,0.505491139,0.493367411,0.49984674,0.492907735,0.496670248,0.496276372,0.4975729,0.499301337,0.497764366,0.497209296,0.494530082,0.497658197,0.494012196,0.495864237,0.498439827,0.496985675,0.494626579,0.49430268,0.498365245,0.495525547,0.498399947,0.497432724,0.494101078,0.49599593,0.498381557,0.498465247,0.49260006,0.498279471,0.498464941,0.498022063,0.497767658,0.498082056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSG4,0.588078684,0.516956925,0.510028659,0.514862387,0.508768055,0.513078454,0.537489165,0.50492945,0.509220099,0.515353047,0.507492247,0.513742052,0.502927635,0.522942399,0.509910212,0.505163795,0.513683488,0.512695319,0.509393487,0.505581373,0.51030917,0.501429761,0.508288794,0.500099292,0.502831777,0.507220264,0.512746102,0.507100076,0.521060918,0.503357568,0.511432859,0.507155375,0.513249979,0.510946534,0.509370164,0.507566047,0.506544859,0.505354858,0.510873508,0.507928141,0.510968122,0.506933074,0.50514576,0.503808943,0.507962527,0.511069668,0.516560148,0.511443269,0.506675763,0.509178211,0.506673153,0.505623471,0.505913618,0.507349531,0.50853623,0.507553306,0.506699442,0.504991325,0.507283362,0.503744497,0.506220382,0.50823635,0.506717411,0.505985643,0.504685641,0.508122789,0.505180417,0.508211625,0.507210065,0.50383617,0.505499547,0.508122158,0.508505635,0.502314755,0.508032454,0.508254064,0.508123342,0.507557967,0.506312856,0.508891408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACD,0.578221816,0.506446293,0.499423977,0.503813628,0.497229116,0.502350824,0.503453191,0.493403243,0.49803995,0.50507299,0.495690495,0.503030589,0.491838001,0.513042899,0.497751094,0.493730706,0.503137158,0.501895988,0.498348769,0.494328238,0.498983401,0.490297556,0.497014554,0.48895817,0.491937887,0.49560712,0.502233143,0.495827944,0.511037323,0.492147705,0.500432117,0.496092174,0.502594162,0.499945273,0.498109168,0.496343128,0.495301903,0.494340108,0.499923111,0.496626931,0.49995853,0.495267865,0.49323329,0.492610582,0.496753905,0.500094269,0.50594755,0.500576877,0.495484078,0.498422871,0.495542675,0.495211037,0.494899432,0.4960927,0.497881711,0.496281887,0.495771947,0.493747185,0.493160948,0.492543334,0.495030268,0.496950992,0.4954516,0.494372552,0.493488912,0.496943674,0.494051654,0.496913578,0.495427354,0.492240415,0.493994202,0.496858631,0.496979509,0.491128379,0.496799543,0.496979041,0.49654154,0.496284718,0.495246882,0.504959636,0.496439773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTEG,0.58124341,0.508752414,0.498316663,0.506183042,0.499655246,0.504692104,0.505854463,0.49607568,0.500424,0.508100337,0.498616275,0.505211291,0.494086774,0.515330592,0.499973969,0.496042346,0.505434783,0.504237774,0.500690327,0.496711758,0.501814193,0.493235999,0.499394423,0.491467973,0.49415719,0.498353007,0.504535407,0.498208974,0.513383344,0.494427516,0.502821524,0.498249925,0.504950133,0.502232256,0.500505395,0.499687927,0.497648945,0.496567106,0.502271641,0.499025251,0.502329775,0.498047683,0.495527762,0.494888197,0.499132474,0.502470036,0.508127875,0.502861026,0.497732853,0.50068511,0.497809481,0.497572685,0.497044393,0.498457977,0.50015688,0.498649884,0.498061987,0.496103159,0.495580134,0.494842644,0.497346351,0.499347042,0.497759642,0.497618514,0.4958804,0.49923665,0.496431393,0.499292802,0.498314543,0.494939022,0.496594086,0.499200847,0.499254879,0.493397384,0.499168815,0.499358075,0.498909488,0.498653834,0.497560484,0.507199289,0.496059203,0.49906281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GK2,0.580836617,0.508296957,0.501373795,0.506929666,0.499243122,0.503754345,0.505419867,0.49573226,0.500172512,0.507836336,0.497632226,0.505007798,0.49377377,0.515015285,0.499623004,0.49570073,0.505169761,0.503766253,0.500330459,0.496316061,0.501447726,0.492229016,0.499032572,0.491212118,0.493828354,0.497948688,0.505859979,0.497831706,0.512904598,0.494857244,0.502448131,0.498127533,0.504497326,0.501963583,0.500120536,0.49835014,0.49729574,0.496465461,0.502189812,0.498665337,0.503091091,0.497679901,0.495156604,0.491217338,0.498943311,0.502022327,0.50785241,0.502503351,0.497232427,0.50036395,0.49753715,0.496762278,0.496734235,0.498100285,0.500404511,0.497643024,0.497300902,0.495749308,0.498203965,0.494006298,0.496742651,0.498968771,0.497335328,0.496615504,0.495407416,0.498888667,0.496017232,0.498931345,0.497959311,0.49469746,0.496055666,0.498869646,0.498997062,0.493090536,0.498809732,0.49899641,0.498551492,0.498296233,0.497147022,0.506985657,0.49589489,0.498063781,0.49866369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF679,0.579420028,0.508551519,0.500592331,0.504246695,0.498404229,0.502780753,0.504504491,0.494770678,0.499118832,0.505886573,0.49665812,0.504085733,0.494319102,0.513975358,0.498493309,0.494788356,0.504301911,0.502951449,0.499446298,0.488356309,0.500539584,0.491067237,0.498097235,0.490383988,0.492921481,0.495813684,0.502265268,0.496924153,0.51207591,0.492836335,0.501447359,0.496963591,0.503754772,0.501110133,0.500340672,0.497577305,0.496048547,0.495480272,0.500981025,0.497728824,0.5010377,0.496763511,0.49423132,0.493054983,0.497831672,0.501161152,0.506986415,0.503131517,0.496492613,0.499459749,0.4966086,0.496300358,0.495817039,0.497166834,0.498386194,0.496651718,0.496340026,0.494474316,0.497260022,0.49281061,0.496113564,0.498031517,0.49655373,0.495796381,0.494618925,0.498026465,0.495138883,0.497996728,0.497026688,0.4936956,0.494829986,0.497941594,0.498065484,0.492170914,0.497506285,0.498059223,0.49761642,0.497361707,0.496265729,0.505988245,0.494799501,0.497236754,0.496303751,0.497633909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FABP2,0.582002506,0.509248271,0.50229586,0.506811845,0.50025748,0.505166742,0.506442349,0.496699243,0.501075887,0.507845256,0.499254669,0.506034317,0.493271887,0.512783556,0.502264587,0.496670404,0.506093242,0.50485652,0.501336833,0.497316606,0.502439814,0.493152008,0.500054104,0.491948582,0.493499892,0.49899245,0.505153896,0.498856201,0.514001646,0.49505025,0.503462811,0.497343803,0.504023555,0.502931107,0.501194032,0.499197046,0.498291692,0.497199444,0.502918181,0.499682858,0.50298487,0.498675251,0.497376769,0.495527042,0.49978062,0.503110924,0.509818516,0.503519177,0.498456911,0.501340279,0.498529199,0.498233215,0.497718329,0.499106644,0.501634102,0.499302774,0.498679393,0.49672937,0.499158858,0.495461986,0.49801624,0.499991872,0.498470326,0.497683142,0.496429445,0.499983836,0.497000643,0.499954739,0.498965223,0.495567875,0.497316664,0.49988079,0.50001839,0.494032315,0.499821867,0.500020159,0.499605038,0.49930831,0.498166606,0.509265064,0.496690015,0.499051946,0.499622336,0.497762486,0.499803431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKX,0.580707403,0.508566621,0.501648184,0.506106448,0.49951571,0.502891575,0.505735974,0.495963504,0.500339499,0.50715115,0.49856916,0.505323886,0.49399852,0.515303836,0.500040264,0.495950141,0.505398056,0.504147884,0.500609511,0.496577561,0.50173229,0.492426608,0.499307659,0.491252858,0.494064648,0.497451419,0.503598804,0.498114939,0.513266243,0.494092782,0.502718462,0.498151057,0.504817029,0.502195193,0.500451282,0.498612752,0.497551649,0.496467937,0.502196489,0.498996091,0.50225518,0.497935998,0.495368025,0.49479654,0.499037208,0.502385158,0.508160033,0.502782813,0.497432844,0.500681608,0.496531875,0.497464308,0.495697405,0.498363278,0.500066621,0.498558658,0.49797774,0.495989323,0.498423215,0.494728101,0.497037905,0.499244743,0.497779091,0.496953359,0.495693169,0.499238293,0.496269553,0.499206853,0.498221508,0.494832447,0.496679251,0.499187107,0.499272256,0.493283198,0.499079308,0.499272526,0.498817339,0.498562964,0.497474699,0.507214661,0.495952505,0.498316183,0.497702778,0.496179585,0.498963632,0.498977759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
